id,Smoker Prediction,Smoker Probability
206587,1,0.6467623
206588,1,0.8339437
206589,0,0.3914078
206590,1,0.85881734
206591,0,0.45835406
206592,0,0.0011244467
206593,0,0.34616593
206594,1,0.53885156
206595,0,0.43342975
206596,0,0.0017124873
206597,0,0.02621513
206598,0,0.00019508788
206599,1,0.8039775
206600,1,0.83740556
206601,0,0.0036493663
206602,0,0.3624102
206603,1,0.7945346
206604,1,0.75031275
206605,1,0.73948115
206606,0,0.024636207
206607,1,0.542795
206608,1,0.7641121
206609,1,0.57323354
206610,0,0.41230175
206611,1,0.72637254
206612,0,0.12746981
206613,0,0.078488685
206614,0,0.3038676
206615,1,0.5621462
206616,1,0.75459456
206617,1,0.64065063
206618,1,0.64789796
206619,0,0.0009970227
206620,1,0.5777766
206621,1,0.6845799
206622,1,0.6844495
206623,0,0.0007745027
206624,1,0.60144013
206625,0,0.12972945
206626,0,0.025562244
206627,0,0.06250366
206628,1,0.72072405
206629,1,0.7977212
206630,1,0.51099974
206631,0,0.3304467
206632,1,0.60109353
206633,0,0.047242016
206634,1,0.6848121
206635,0,0.00029946156
206636,0,3.4092864e-05
206637,0,0.001809751
206638,0,0.037344143
206639,0,0.38759375
206640,0,0.0003650965
206641,1,0.76918775
206642,0,0.33189118
206643,0,0.00013405932
206644,1,0.58566576
206645,0,0.36473843
206646,1,0.79814905
206647,1,0.80587816
206648,0,0.43175408
206649,1,0.5858916
206650,1,0.7763993
206651,0,0.020909037
206652,1,0.6011344
206653,1,0.9354453
206654,1,0.6673855
206655,1,0.59989864
206656,0,0.0034163469
206657,1,0.65284353
206658,1,0.7201237
206659,0,0.00045068256
206660,1,0.72678375
206661,0,0.019327419
206662,1,0.5418539
206663,1,0.77903277
206664,0,0.020161543
206665,0,0.007931219
206666,1,0.57404
206667,1,0.8089824
206668,0,0.0021113346
206669,0,0.00040249407
206670,1,0.75532866
206671,1,0.6281581
206672,0,0.13749796
206673,1,0.6282937
206674,1,0.50941694
206675,1,0.506658
206676,1,0.66214305
206677,0,0.32968754
206678,0,0.01387514
206679,0,0.01771379
206680,0,0.010600103
206681,0,0.046696797
206682,0,0.35169584
206683,1,0.70977795
206684,0,0.0073002134
206685,0,0.45571125
206686,0,0.07449108
206687,1,0.75401145
206688,1,0.5717638
206689,0,0.49329752
206690,1,0.5189727
206691,1,0.71497566
206692,1,0.6169681
206693,0,0.000110321496
206694,1,0.7817529
206695,1,0.75887644
206696,0,0.0011189075
206697,0,0.0017586255
206698,0,0.3690546
206699,0,0.0005130911
206700,0,0.24678583
206701,1,0.51647997
206702,0,0.18265966
206703,1,0.5428933
206704,1,0.8652125
206705,0,0.0029141826
206706,1,0.7136925
206707,0,0.001183269
206708,0,0.036060117
206709,0,0.062218968
206710,1,0.55499816
206711,1,0.62738335
206712,0,0.02001734
206713,0,0.0071936073
206714,0,0.42825365
206715,1,0.90462655
206716,0,0.0010947004
206717,0,0.11017775
206718,0,0.012441666
206719,0,0.4390272
206720,0,0.42339668
206721,0,0.46307993
206722,0,0.00024535944
206723,0,0.4790514
206724,1,0.8535017
206725,1,0.7537284
206726,1,0.6847385
206727,0,0.39921033
206728,0,0.46637765
206729,0,0.0052462593
206730,0,0.24566329
206731,1,0.57498324
206732,0,0.019293943
206733,0,0.41161144
206734,0,0.2730855
206735,0,0.49859455
206736,0,0.4404379
206737,1,0.6739927
206738,0,0.002377625
206739,0,0.42154023
206740,0,0.0025477442
206741,0,2.0129828e-05
206742,1,0.75860405
206743,1,0.55312663
206744,0,9.241268e-05
206745,0,0.4718722
206746,1,0.53069544
206747,0,0.33816767
206748,0,0.46327266
206749,1,0.8550575
206750,1,0.5288502
206751,1,0.6811424
206752,1,0.7089445
206753,0,0.35904258
206754,0,0.043795
206755,1,0.9275775
206756,1,0.6023923
206757,1,0.8552415
206758,0,0.14180698
206759,0,0.19640689
206760,0,0.0009158119
206761,1,0.7519538
206762,1,0.58143926
206763,0,0.32643652
206764,0,0.38367826
206765,0,0.49320248
206766,1,0.5732385
206767,0,0.36483628
206768,1,0.78634095
206769,1,0.8155278
206770,0,0.13258919
206771,0,0.0064940387
206772,0,0.47450832
206773,0,0.00027305938
206774,0,0.005445343
206775,0,0.22042726
206776,1,0.5258445
206777,0,0.46167812
206778,0,0.0008102268
206779,1,0.7205653
206780,0,0.2029478
206781,0,0.44934827
206782,0,0.019392336
206783,1,0.6559769
206784,0,0.26159415
206785,0,0.35098004
206786,0,0.19454472
206787,1,0.6089527
206788,0,0.41269788
206789,1,0.8908804
206790,0,0.022929141
206791,0,0.15039359
206792,0,0.0681579
206793,1,0.7438877
206794,0,0.04841885
206795,0,0.008180687
206796,1,0.72729975
206797,0,0.40422198
206798,1,0.5259367
206799,0,0.0034220666
206800,1,0.6436629
206801,1,0.8294905
206802,0,0.4501113
206803,0,6.22008e-05
206804,0,0.41234925
206805,0,0.0007851357
206806,1,0.6055624
206807,1,0.6590411
206808,0,0.0029998103
206809,0,0.15802263
206810,1,0.60221124
206811,1,0.79924834
206812,1,0.6437467
206813,1,0.68281215
206814,1,0.8921398
206815,0,0.005312606
206816,1,0.6119646
206817,0,0.38233402
206818,0,0.25464806
206819,0,0.002593208
206820,1,0.80515444
206821,1,0.5354113
206822,0,0.30183667
206823,0,0.033602748
206824,1,0.7073699
206825,0,0.020638248
206826,0,0.02661381
206827,1,0.65091395
206828,1,0.71391624
206829,1,0.6251888
206830,1,0.5369567
206831,0,0.39634627
206832,1,0.8787978
206833,1,0.56190753
206834,0,0.0013729662
206835,1,0.90016955
206836,0,0.06522342
206837,0,0.064040765
206838,0,0.26532295
206839,0,0.1160023
206840,0,0.32139394
206841,1,0.5653566
206842,0,0.44245213
206843,1,0.8023911
206844,0,0.41794267
206845,1,0.6893273
206846,1,0.52533996
206847,0,0.4396851
206848,1,0.7087548
206849,1,0.5371762
206850,0,0.44617584
206851,0,0.22247069
206852,1,0.64763266
206853,1,0.691473
206854,0,0.41903895
206855,0,0.43707007
206856,1,0.6385784
206857,0,0.021321476
206858,1,0.80588484
206859,1,0.6806478
206860,1,0.7243653
206861,0,0.010340271
206862,0,0.024515972
206863,0,0.13087776
206864,1,0.6297244
206865,1,0.7901706
206866,1,0.6620484
206867,1,0.8256002
206868,0,0.47425902
206869,1,0.83959633
206870,1,0.7469762
206871,0,0.00030231438
206872,0,0.4366604
206873,0,0.023301939
206874,1,0.7707047
206875,1,0.5053198
206876,1,0.8131485
206877,0,0.35575637
206878,1,0.8439452
206879,0,0.16443579
206880,1,0.5135822
206881,1,0.77322924
206882,0,0.042932983
206883,1,0.81807524
206884,1,0.8150447
206885,1,0.85809267
206886,0,0.037461612
206887,1,0.6731895
206888,0,0.0018843514
206889,1,0.66363645
206890,1,0.82188624
206891,1,0.70009744
206892,0,0.009178586
206893,0,0.45944387
206894,1,0.7729269
206895,0,0.00234435
206896,1,0.7278442
206897,0,0.0001744505
206898,0,0.0024430687
206899,1,0.5481397
206900,1,0.51283026
206901,0,0.0010113145
206902,1,0.70409197
206903,0,0.0023627272
206904,1,0.8769149
206905,0,0.0057704085
206906,0,0.07959007
206907,0,0.08419542
206908,1,0.5404739
206909,0,0.0073529542
206910,0,0.016594991
206911,1,0.7847694
206912,0,0.021198422
206913,0,0.15985061
206914,1,0.64576495
206915,1,0.65858984
206916,0,0.49575573
206917,0,0.43488666
206918,0,0.44809216
206919,1,0.8116134
206920,0,0.03137143
206921,1,0.7762292
206922,1,0.710063
206923,0,0.11874437
206924,0,0.092607416
206925,1,0.7065623
206926,1,0.69403857
206927,1,0.61973405
206928,1,0.75367343
206929,0,0.47072446
206930,0,0.009823741
206931,0,0.47524565
206932,1,0.84110475
206933,0,0.34027982
206934,1,0.6692306
206935,0,0.25368345
206936,1,0.78609145
206937,0,0.30143285
206938,0,0.48450103
206939,1,0.58177036
206940,1,0.70088017
206941,1,0.80331916
206942,0,0.08226728
206943,0,0.3294995
206944,0,0.3860725
206945,0,0.3311198
206946,0,0.08647557
206947,1,0.61322725
206948,1,0.6025335
206949,0,0.44409722
206950,0,0.16569051
206951,1,0.760109
206952,1,0.5100128
206953,0,0.0057080826
206954,1,0.72487694
206955,0,0.49269134
206956,0,0.00064837816
206957,1,0.8104984
206958,0,0.08103908
206959,0,0.48339805
206960,0,0.14539096
206961,1,0.8057664
206962,0,0.22818236
206963,0,0.00019160533
206964,1,0.7671801
206965,1,0.61051476
206966,0,0.010679511
206967,0,0.4643295
206968,0,0.0003537324
206969,0,0.24176891
206970,0,0.0004446865
206971,1,0.88089305
206972,1,0.6692348
206973,1,0.7924828
206974,1,0.75842357
206975,1,0.88904613
206976,0,0.33360475
206977,1,0.53067964
206978,0,0.032717895
206979,0,0.001391156
206980,1,0.57403344
206981,1,0.59158295
206982,0,0.39027753
206983,0,0.0356609
206984,1,0.6767708
206985,0,0.0018636042
206986,0,0.054226212
206987,0,0.4458176
206988,0,0.05988839
206989,0,0.18988425
206990,0,0.32365704
206991,0,0.008452394
206992,1,0.68926615
206993,0,0.03272827
206994,0,0.02113655
206995,0,0.007424341
206996,1,0.76108795
206997,1,0.8885441
206998,1,0.80934674
206999,1,0.8514837
207000,0,0.28124842
207001,1,0.86805946
207002,0,0.061329693
207003,0,0.45153615
207004,0,0.005490485
207005,1,0.6263342
207006,0,0.38634536
207007,0,0.28969464
207008,1,0.6479395
207009,1,0.7595155
207010,0,0.16478446
207011,1,0.62793994
207012,1,0.8317113
207013,1,0.6253485
207014,0,0.26210538
207015,1,0.7577454
207016,0,0.45937285
207017,1,0.67394817
207018,0,0.008383818
207019,0,0.4182082
207020,1,0.7215012
207021,1,0.8649438
207022,0,0.3938274
207023,0,0.003181384
207024,0,0.0014642271
207025,0,0.004373769
207026,1,0.7733294
207027,0,0.016808908
207028,0,0.00024138535
207029,0,0.43852127
207030,0,0.13272914
207031,1,0.65938425
207032,1,0.55579066
207033,0,0.40177584
207034,1,0.84710205
207035,1,0.79131365
207036,1,0.65163535
207037,0,0.26632568
207038,1,0.7129457
207039,0,0.0029823314
207040,1,0.76248366
207041,0,0.25426012
207042,0,0.31794196
207043,1,0.8193374
207044,0,0.039216522
207045,0,0.45256957
207046,0,0.01646348
207047,1,0.8045323
207048,0,0.01069577
207049,0,0.41804746
207050,1,0.7658148
207051,1,0.63683844
207052,1,0.9760712
207053,0,0.004190306
207054,1,0.50824714
207055,0,0.05642087
207056,0,0.48525384
207057,1,0.75965035
207058,1,0.6865379
207059,0,0.35145026
207060,0,0.31429324
207061,0,0.34178782
207062,0,0.005720998
207063,1,0.9019191
207064,0,0.01103779
207065,0,0.05650732
207066,0,0.496569
207067,0,0.43244037
207068,0,0.0049417773
207069,0,0.001887563
207070,1,0.7869172
207071,1,0.735444
207072,0,0.0009287918
207073,0,0.33150044
207074,1,0.7954612
207075,1,0.7356458
207076,1,0.76932114
207077,0,0.00016701501
207078,1,0.76472455
207079,1,0.7417005
207080,1,0.7108923
207081,0,0.027991155
207082,1,0.78722966
207083,0,0.4230176
207084,0,0.006419505
207085,1,0.83568764
207086,1,0.5931668
207087,0,0.38569787
207088,0,0.04236845
207089,1,0.7214037
207090,0,0.23170821
207091,0,0.002093454
207092,0,0.061624806
207093,0,0.3532228
207094,1,0.7580008
207095,0,0.14889733
207096,0,0.02421246
207097,1,0.541521
207098,1,0.7296426
207099,1,0.61812025
207100,1,0.54640126
207101,1,0.5876788
207102,0,0.00016143247
207103,1,0.7155755
207104,0,0.0016625143
207105,0,0.31320548
207106,0,0.00070366054
207107,0,0.002553492
207108,0,0.20178697
207109,1,0.79083425
207110,1,0.55092204
207111,1,0.7684159
207112,1,0.5450499
207113,1,0.6989587
207114,1,0.685076
207115,1,0.6225395
207116,1,0.62993515
207117,0,0.11103047
207118,0,0.19868377
207119,1,0.7357613
207120,0,7.052754e-05
207121,1,0.517875
207122,0,0.00801201
207123,1,0.8117592
207124,0,0.44246623
207125,0,0.36020973
207126,1,0.89007103
207127,1,0.7919863
207128,1,0.52063185
207129,1,0.5582868
207130,1,0.5398802
207131,0,0.21273658
207132,1,0.54223293
207133,1,0.661579
207134,1,0.6055843
207135,0,0.051597495
207136,0,0.054547463
207137,1,0.6736341
207138,0,0.10969078
207139,0,0.0002560721
207140,0,0.40974814
207141,1,0.74598813
207142,1,0.7369911
207143,1,0.7840082
207144,0,0.06538277
207145,1,0.77759826
207146,1,0.82193047
207147,1,0.8269859
207148,0,0.011453044
207149,1,0.8806454
207150,1,0.92095566
207151,0,0.07040654
207152,0,0.069163375
207153,0,0.007724573
207154,0,0.0015575577
207155,0,0.00062513724
207156,1,0.63603663
207157,0,0.3384067
207158,0,0.30717254
207159,0,0.16331023
207160,1,0.8839403
207161,0,0.19641462
207162,0,0.012379272
207163,1,0.758564
207164,1,0.7588526
207165,0,0.47187874
207166,0,7.708832e-06
207167,1,0.73417383
207168,1,0.6089893
207169,1,0.5621119
207170,0,0.0018402186
207171,0,0.35108954
207172,0,0.051502418
207173,1,0.87134826
207174,0,0.017376235
207175,0,0.0042238873
207176,0,0.36724597
207177,1,0.7756495
207178,1,0.80416316
207179,0,0.0016137719
207180,1,0.56197387
207181,1,0.69855124
207182,0,0.4134114
207183,1,0.6120145
207184,1,0.7676538
207185,1,0.66079855
207186,1,0.63626516
207187,1,0.6424301
207188,0,0.43532798
207189,1,0.53148305
207190,0,0.022155501
207191,0,0.01024821
207192,1,0.62658095
207193,0,0.054492317
207194,0,0.4058403
207195,0,0.017871045
207196,1,0.8910515
207197,1,0.55871934
207198,1,0.53714985
207199,1,0.7752935
207200,1,0.7046296
207201,0,0.009250949
207202,0,0.02246679
207203,1,0.8418068
207204,1,0.54388684
207205,0,0.27426106
207206,0,0.003062447
207207,0,0.00018454688
207208,1,0.7904644
207209,1,0.6252868
207210,0,0.25705212
207211,0,0.06478138
207212,1,0.7316344
207213,1,0.57414687
207214,1,0.85735357
207215,0,0.000118639124
207216,0,0.39372388
207217,1,0.6260167
207218,0,0.00035033672
207219,1,0.5815698
207220,0,0.02644422
207221,0,0.26080945
207222,0,0.44567657
207223,1,0.7576302
207224,0,0.04627241
207225,0,0.01831523
207226,0,0.026531843
207227,1,0.7652098
207228,0,0.2587006
207229,1,0.6129517
207230,1,0.5640781
207231,0,0.4829974
207232,1,0.6806172
207233,1,0.80507374
207234,0,0.42136586
207235,1,0.6035758
207236,1,0.81890917
207237,0,0.0016196212
207238,0,1.7074537e-05
207239,1,0.5719093
207240,1,0.50651467
207241,1,0.8784853
207242,1,0.8267393
207243,1,0.53392047
207244,0,0.110827014
207245,0,0.46231884
207246,1,0.7037217
207247,1,0.61335874
207248,0,0.37214893
207249,1,0.5708271
207250,0,0.02861142
207251,1,0.5968503
207252,1,0.68658584
207253,1,0.82050145
207254,1,0.91199505
207255,0,0.0026905546
207256,0,0.009253217
207257,1,0.66993463
207258,0,0.08586062
207259,1,0.53194594
207260,0,0.053019397
207261,1,0.7306695
207262,1,0.85378677
207263,0,0.17221925
207264,1,0.58534175
207265,0,0.44510654
207266,0,0.38734937
207267,1,0.758383
207268,1,0.57977164
207269,1,0.6360626
207270,1,0.6095469
207271,0,0.008612783
207272,0,0.005873201
207273,1,0.71272075
207274,0,0.004886871
207275,0,0.012805387
207276,0,0.21735695
207277,1,0.59413826
207278,0,0.00047083403
207279,1,0.5560094
207280,1,0.5140168
207281,1,0.573353
207282,0,0.1880725
207283,0,0.20434484
207284,0,0.022407666
207285,0,0.011885771
207286,0,0.027300082
207287,0,0.17296769
207288,0,0.0009497984
207289,0,0.021587325
207290,1,0.9039026
207291,1,0.7749959
207292,0,0.0028254623
207293,0,0.23806612
207294,1,0.8702176
207295,1,0.64092547
207296,0,0.08967688
207297,1,0.7205214
207298,0,0.45606253
207299,1,0.77607125
207300,0,0.05043576
207301,0,0.00044863133
207302,1,0.706927
207303,0,0.47555602
207304,1,0.656548
207305,0,0.11670674
207306,1,0.5304179
207307,1,0.51528496
207308,0,0.12386616
207309,1,0.6319316
207310,0,0.40231064
207311,0,0.015668672
207312,0,0.46580175
207313,1,0.798934
207314,1,0.63653743
207315,1,0.62256765
207316,1,0.63900524
207317,0,0.00042823824
207318,1,0.76328486
207319,0,0.3954006
207320,1,0.83115435
207321,0,0.30853194
207322,0,0.21692863
207323,1,0.82122386
207324,0,0.026028609
207325,0,0.0014133198
207326,1,0.7381265
207327,1,0.77663803
207328,1,0.86371243
207329,0,0.055672437
207330,1,0.7940541
207331,0,0.0009550848
207332,0,0.33502713
207333,1,0.5040248
207334,0,0.38555038
207335,1,0.8447114
207336,0,0.47144336
207337,0,0.37237754
207338,1,0.7378549
207339,0,0.48853198
207340,1,0.68709016
207341,1,0.7095155
207342,0,0.08269138
207343,1,0.7261105
207344,1,0.72722906
207345,1,0.79737335
207346,0,0.40010163
207347,0,0.00013518136
207348,0,0.006204364
207349,1,0.80406356
207350,1,0.8867963
207351,0,0.07007098
207352,0,0.49938953
207353,1,0.5863259
207354,0,0.45873696
207355,0,0.4196446
207356,0,0.03001276
207357,0,0.0027592818
207358,1,0.7846805
207359,1,0.7919776
207360,1,0.7158597
207361,0,0.043892894
207362,1,0.7033722
207363,0,0.027031401
207364,1,0.76670635
207365,1,0.96307987
207366,1,0.8826186
207367,1,0.625041
207368,0,0.19083901
207369,0,0.0103576
207370,0,0.005209894
207371,1,0.6741575
207372,1,0.62162906
207373,0,0.031142378
207374,0,0.017278804
207375,0,0.00038850514
207376,1,0.6125483
207377,1,0.7587509
207378,1,0.7894267
207379,1,0.80587405
207380,1,0.73363596
207381,0,0.003057737
207382,0,0.03387842
207383,1,0.5962638
207384,1,0.7165081
207385,0,0.027806448
207386,0,0.44238713
207387,0,0.16318825
207388,1,0.6831476
207389,1,0.69566435
207390,1,0.61648357
207391,1,0.67716366
207392,0,0.1280332
207393,1,0.63582623
207394,0,0.026947992
207395,1,0.87478447
207396,0,0.038941063
207397,0,0.031574868
207398,0,0.0013837994
207399,1,0.62902147
207400,0,0.366224
207401,0,0.34870768
207402,1,0.67236644
207403,1,0.57064986
207404,0,0.23965274
207405,0,0.061512038
207406,1,0.50158477
207407,1,0.81191486
207408,0,0.3967456
207409,1,0.7294727
207410,0,0.49411207
207411,1,0.8299476
207412,0,0.39359793
207413,0,0.046502836
207414,0,0.001906896
207415,0,0.43525815
207416,0,0.48933607
207417,0,0.13725881
207418,1,0.8460216
207419,1,0.8092496
207420,1,0.869001
207421,0,0.011450776
207422,1,0.70448875
207423,1,0.58477783
207424,0,0.0040627667
207425,1,0.73910177
207426,1,0.8410493
207427,0,0.008748142
207428,1,0.7152964
207429,1,0.8198415
207430,1,0.66432965
207431,1,0.8621355
207432,0,0.1641185
207433,0,0.073597685
207434,1,0.7849973
207435,0,0.028758632
207436,0,0.0035325699
207437,0,0.042493004
207438,1,0.53044605
207439,1,0.88409257
207440,0,0.48697147
207441,1,0.7746781
207442,1,0.60244507
207443,0,0.11251397
207444,1,0.6966183
207445,1,0.5966452
207446,0,0.0013680768
207447,0,0.0089402655
207448,1,0.8562233
207449,0,0.0024329594
207450,1,0.82157147
207451,0,0.0039303605
207452,1,0.7151203
207453,1,0.7973663
207454,0,0.014804083
207455,1,0.6568058
207456,1,0.82670397
207457,0,0.42610684
207458,1,0.73767537
207459,1,0.7123853
207460,0,0.022232661
207461,0,0.0024012383
207462,1,0.56344396
207463,1,0.5280364
207464,0,0.0056269616
207465,1,0.6285098
207466,0,0.07765929
207467,0,2.0322816e-05
207468,1,0.51733863
207469,0,0.24045265
207470,0,0.48685402
207471,1,0.84479845
207472,1,0.82788295
207473,1,0.7227929
207474,0,0.031765774
207475,0,0.48766407
207476,1,0.74123573
207477,0,0.0039169593
207478,1,0.63670653
207479,1,0.7356028
207480,0,0.007857669
207481,1,0.88593453
207482,0,0.13635847
207483,1,0.7399954
207484,0,0.43580475
207485,1,0.7399202
207486,1,0.74359435
207487,1,0.6283857
207488,1,0.75237936
207489,1,0.5928986
207490,0,0.38336584
207491,1,0.81826526
207492,1,0.6343211
207493,0,0.15936944
207494,1,0.64801043
207495,0,0.03830639
207496,0,0.011408413
207497,0,0.2389312
207498,0,0.16091582
207499,0,0.0039680554
207500,1,0.9332038
207501,1,0.56153107
207502,0,0.00086068537
207503,0,0.40597233
207504,0,0.45111704
207505,0,0.0027312369
207506,0,0.4087452
207507,0,0.3628789
207508,1,0.80140615
207509,0,0.0002078609
207510,0,0.04222263
207511,1,0.731911
207512,0,0.3362925
207513,0,0.14006695
207514,1,0.81800634
207515,0,0.36144215
207516,0,0.090791024
207517,1,0.51275194
207518,1,0.59310615
207519,0,0.01207172
207520,1,0.58165044
207521,1,0.8102619
207522,1,0.66683286
207523,0,1.04270775e-05
207524,1,0.71165764
207525,0,0.012307068
207526,0,0.40243536
207527,0,0.26805794
207528,1,0.82402045
207529,1,0.57519466
207530,0,0.21508436
207531,1,0.8141852
207532,0,0.21166526
207533,1,0.76216745
207534,0,0.20430484
207535,0,0.107463814
207536,0,0.47374305
207537,0,0.0023690162
207538,0,0.0014871442
207539,0,0.008888061
207540,1,0.8026209
207541,1,0.6375161
207542,0,0.0003822728
207543,0,0.054480735
207544,0,0.0010104713
207545,0,0.054774497
207546,0,0.49052817
207547,0,0.0781915
207548,1,0.56405807
207549,1,0.7261387
207550,1,0.87780195
207551,1,0.71858907
207552,0,0.438912
207553,1,0.7985589
207554,0,0.25298226
207555,0,0.30240646
207556,0,0.017253172
207557,0,0.38824588
207558,1,0.73284066
207559,1,0.8901365
207560,1,0.54954636
207561,1,0.528472
207562,0,0.3579878
207563,0,0.0021674866
207564,0,0.42810363
207565,0,0.31836784
207566,1,0.7392158
207567,0,0.13769151
207568,1,0.89402133
207569,0,0.005049119
207570,1,0.8004692
207571,0,0.3166959
207572,1,0.8242465
207573,1,0.6347965
207574,0,0.10026759
207575,1,0.635283
